source,target,weight
104,408,0.027395517
104,344,0.040781796
104,135,0.06107355
104,156,0.03264306
104,195,0.10371514
104,373,0.04470822
104,465,0.052857853
104,564,0.04669266
104,847,0.016952537
104,1151,0.009899206
105,25,0.035448465
105,64,0.041758154
105,67,0.099018686
105,292,0.04590779
105,507,0.023273198
105,234,0.035361342
105,144,0.010578094
105,1127,0.007222869
105,968,0.0059082303
105,377,0.018170401
105,182,0.048416317
105,855,0.012321015
105,1038,0.014511765
105,753,0.007897416
105,264,0.050825898
105,280,0.06921659
105,782,0.010690801
105,406,0.03189988
105,646,0.005353698
105,885,0.005391226
105,312,0.054704506
105,439,0.040099077
106,47,0.024427727
106,67,0.0588968
106,69,0.024515567
106,285,0.016236078
106,349,0.029027045
106,843,0.012202293
106,614,0.026631398
106,280,0.041170366
106,162,0.028561162
106,588,0.015150205
106,107,0.015385292
106,832,0.020035427
106,543,0.010852908
106,949,0.021701545
106,754,0.008129157
106,432,0.016198874
106,301,0.025595132
106,48,0.015387951
106,182,0.028798264
106,163,0.014734817
106,672,0.0032012148
106,332,0.010069296
106,372,0.1837683
106,560,0.050365865
107,47,0.050867565
107,69,0.051050488
107,106,0.050867565
107,349,0.06044505
107,843,0.042933807
107,505,0.07917149
107,162,0.059474915
107,400,0.034695372
107,614,0.055456426
107,832,0.085167766
107,1147,0.0053915507
107,1036,0.019414222
107,156,0.045581404
107,240,0.030460654
107,676,0.0037136213
107,941,0.036019593
107,445,0.035066247
107,827,0.006925703
107,301,0.053298537
107,284,0.076175384
107,126,0.043876953
107,346,0.13540965
107,804,0.057480905
108,15,0.015914172
108,63,0.03416761
108,87,0.012643669
108,342,0.011701643
108,531,0.041555215
108,502,0.032685652
108,501,0.014100087
108,285,0.020645456
108,564,0.03981355
108,1086,0.009181653
108,48,0.019566996
108,133,0.033160023
108,137,0.038498238
108,625,0.0010097123
108,36,0.01213864
108,948,0.008810966
108,221,0.03416761
108,351,0.023700247
108,344,0.034773517
108,376,0.012435596
109,56,0.026200885
109,72,0.020118704
109,96,0.030763336
109,443,0.020918425
109,239,0.01942038
109,393,0.02291881
109,392,0.019162314
109,140,0.025452457
109,433,0.018012658
109,284,0.027593184
109,380,0.030970316
109,302,0.028299686
109,456,0.022111107
109,852,0.0077667907
109,960,0.0077667907
109,538,0.001507053
109,367,0.025479734
109,918,0.0064408365
109,388,0.017888999
109,125,0.0037562116
109,331,0.02670845
109,128,0.020112833
109,219,0.027072031
109,287,0.022505019
109,303,0.048709325
109,357,0.020205831
109,394,0.017847326
109,572,0.0011453558
109,944,0.005557715
109,1047,0.0038238035
110,7,0.0134221455
110,37,0.011736566
110,304,0.030394323
110,196,0.021954626
110,458,0.034290776
110,402,0.014091557
110,114,0.0209528
110,324,0.027191658
110,245,0.025472792
110,375,0.027739637
110,314,0.013181462
110,536,0.025401643
110,383,0.026686829
110,49,0.018031603
110,498,0.033198725
110,777,0.009718751
110,21,0.024663571
110,707,0.0078408215
111,93,0.038599662
111,564,0.034907173
111,167,0.02826958
111,84,0.03826055
111,189,0.042623263
111,1115,0.03398615
111,504,0.023692662
111,22,0.037957054
111,759,0.0062641753
111,288,0.036912393
111,967,0.031608723
111,419,0.02361361
111,459,0.019404776
111,437,0.020019399
111,466,0.019198619
111,842,0.011269074
111,451,0.02398405
111,469,0.02398405
111,834,0.010967982
111,478,0.03218272
112,93,0.029787011
112,389,0.0341027
112,168,0.046996832
112,295,0.06968822
112,922,0.0068894858
112,533,0.050658338
112,450,0.04123591
112,1001,0.0030325006
112,526,0.08983975
112,1052,0.003953213
112,512,0.050608885
112,189,0.03289199
112,352,0.048596594
112,288,0.02848496
112,128,0.022940276
112,1060,0.0036797286
112,1059,0.0020692141
112,1023,0.010964324
112,157,0.07257918
112,179,0.03158131
112,186,0.16158655
112,498,0.047783718
113,3,0.017372016
113,29,0.010864731
113,77,0.015821783
113,95,0.011583461
113,963,0.0088845305
113,549,0.0145530775
113,268,0.016655626
113,408,0.007010657
113,208,0.0070352065
113,666,0.001594663
113,329,0.002508618
113,48,0.005872474
113,228,0.029902486
113,101,0.0060138637
113,36,0.0036430664
113,422,0.016876545
113,878,0.0017577271
113,189,0.0145901535
113,1105,0.011073192
113,721,0.011073192
113,115,0.016489005
113,131,0.0471664
113,336,0.023381427
113,477,0.00509712
113,547,0.019187195
113,554,0.0644773
113,832,0.007646081
114,7,0.022081086
114,10,0.010660537
114,37,0.019308103
114,39,0.066062525
114,60,0.022359911
114,110,0.057971608
114,402,0.023182355
114,755,0.012961426
114,196,0.03611808
114,314,0.021685135
114,1126,0.0081123
114,983,0.0027829946
114,235,0.008010616
114,304,0.050002415
114,690,0.0019219315
114,436,0.017649967
114,837,0.022576855
114,96,0.040105034
114,485,0.0056578494
114,944,0.007245389
114,1052,0.0045184605
114,458,0.05641257
115,68,0.028917348
115,95,0.03660415
115,269,0.044864476
115,122,0.036693163
115,1092,0.0059422385
115,1039,0.010196256
115,537,0.05103807
115,535,0.029176498
115,33,0.041514166
115,29,0.034332942
115,313,0.024513554
115,3,0.05489619
115,595,0.01190571
115,963,0.028075432
115,113,0.041975435
115,426,0.02350971
115,309,0.029453931
115,345,0.025261559
115,170,0.034300976
115,48,0.018557228
116,51,0.015667375
116,350,0.019889088
116,252,0.017360771
116,735,0.005577688
116,958,0.0019838407
116,732,0.002090321
116,353,0.009299224
116,920,0.002358777
116,565,0.008436153
116,181,0.008509822
116,229,0.018916655
116,767,0.0047527743
116,198,0.032215476
116,974,0.0031172591
116,662,0.012591585
116,413,0.015597428
116,1031,0.011711243
116,360,0.020098956
116,231,0.010961073
116,192,0.01897991
116,370,0.0026711777
117,3,0.061186858
117,48,0.02068374
117,78,0.04684085
117,344,0.03675814
117,374,0.041432057
117,170,0.038231593
117,826,0.013459797
117,269,0.050005585
117,1054,0.010275905
117,820,0.010276328
117,627,0.0056319553
117,1118,0.016047265
117,133,0.03505256
117,38,0.02233579
117,731,0.0058363173
117,520,0.010364843
117,523,0.0518985
117,1019,0.0077348123
117,663,0.0001505708
117,537,0.05688663
117,135,0.05504785
117,152,0.020406136
118,71,0.010951812
118,80,0.001698889
118,997,0.008579254
118,1059,0.004043299
118,232,0.03978965
118,1152,0.0017213793
118,945,0.019419478
118,1147,0.0019223745
118,728,0.0034211176
118,880,0.027234176
118,1060,0.007190287
118,388,0.039869588
118,1094,0.006123049
118,328,0.046949312
118,1138,0.008224238
118,161,0.024845963
118,811,0.02946969
118,922,0.013462234
118,1007,0.010216045
118,1002,0.018991668
118,909,0.07391694
119,54,0.023463622
119,417,0.012478538
119,345,0.026551276
119,467,0.02104855
119,896,0.029080262
119,840,0.002797888
119,619,0.0051911976
119,967,0.035936635
119,347,0.01235748
119,225,0.01372945
119,764,0.021662092
119,256,0.01372945
119,459,0.022061704
119,437,0.022760483
119,419,0.026846817
119,785,0.0025394037
119,1101,0.020707898
119,667,0.010642982
119,486,0.030917494
119,183,0.012343354
119,537,0.053643797
120,522,0.14873284
120,965,0.14096302
120,775,0.15457481
120,1033,0.145263
120,668,0.13990805
120,1022,0.14652543
120,647,0.118326746
120,704,0.1495123
120,902,0.14826235
120,836,0.14967635
120,864,0.14199851
120,1080,0.13176347
120,828,0.15277156
120,692,0.1432146
120,1013,0.13018475
120,476,0.26006508
121,0,0.04511989
121,76,0.028512856
121,1059,0.0038028096
121,1049,0.0013170753
121,277,0.022532415
121,964,0.004961084
121,1143,0.0159286
121,46,0.007343669
121,246,0.0073796376
121,876,0.022138715
121,82,0.0160705
121,883,0.014230526
121,741,0.014922725
121,739,0.014393804
121,659,0.014393742
121,408,0.029046116
121,333,0.012712101
121,179,0.058040246
121,918,0.013501027
121,525,0.0069207246
121,1144,0.023787517
121,358,0.024084127
121,128,0.042159725
121,130,0.034382336
121,180,0.13382974
121,231,0.031421244
121,406,0.03000083
121,416,0.030672478
121,464,0.046522938
121,497,0.0109202415
121,542,0.034152713
121,545,0.030819297
121,649,0.006376787
121,780,0.0053645195
121,814,0.0051002284
121,897,0.020545265
121,900,0.0076788818
121,955,0.023787517
121,977,0.0065446086
121,987,0.06888274
121,1122,0.0051002284
122,115,0.04778885
122,537,0.046809535
122,269,0.041147433
122,309,0.027013661
122,208,0.020389615
122,133,0.02884323
122,351,0.020614931
122,1082,0.003795538
122,412,0.023016492
122,86,0.03727535
122,378,0.034546737
122,159,0.028311687
122,46,0.0051370747
122,246,0.0051622353
122,3,0.05034801
122,327,0.037702415
122,856,0.0037144176
122,384,0.006484717
122,759,0.0062145437
122,851,0.00061985984
122,220,0.036687735
122,257,0.020994894
122,344,0.030246673
123,7,0.043853153
123,61,0.043486144
123,982,0.016770398
123,1070,0.02473525
123,648,0.020727547
123,664,0.017165195
123,629,0.017075088
123,1146,0.011754077
123,795,0.011754077
123,950,0.0149762565
123,1053,0.0126113985
123,1067,0.011000719
123,1030,0.011882131
123,1119,0.0090395445
123,164,0.033162184
123,769,0.007695053
123,971,0.0122390045
123,830,0.011349478
123,777,0.031753328
123,968,0.0068631414
123,956,0.0111384895
123,209,0.12850705
123,243,0.07117249
124,27,0.064300835
124,60,0.018560208
124,65,0.03167563
124,96,0.033289842
124,191,0.0103821345
124,500,0.022480717
124,150,0.031994034
124,529,0.01830735
124,555,0.13079427
124,140,0.02754279
124,379,0.009446776
124,236,0.0067491992
124,341,0.022220274
124,23,0.0135544175
124,445,0.013745318
124,787,0.010965483
124,239,0.021015322
124,222,0.020248165
124,548,0.0058288183
124,801,0.0137780085
124,244,0.044082925
124,335,0.0539752
124,503,0.05483133
125,0,0.04226187
125,4,0.019103369
125,19,0.026179437
125,23,0.024592787
125,36,0.014137643
125,39,0.09949355
125,44,0.032137662
125,46,0.006878501
125,65,0.057471447
125,71,0.009647958
125,75,0.02108462
125,109,0.038936388
125,384,0.008682984
125,945,0.017107518
125,487,0.03213305
125,270,0.019834228
125,139,0.014777797
125,913,0.0021209065
125,884,0.0073636705
125,558,0.02758987
125,246,0.0069121895
125,342,0.013628681
125,254,0.024472462
125,548,0.010575659
125,1123,0.0019000261
125,575,0.027240023
125,708,0.009886392
125,1133,0.0020722528
125,172,0.044224095
125,202,0.026275551
125,205,0.042751066
125,235,0.012064396
125,249,0.060024902
125,261,0.024459416
125,262,0.012008713
125,267,0.038255617
125,275,0.0058856197
125,276,0.03790248
125,310,0.03643597
125,323,0.016746435
125,357,0.039671797
125,379,0.017139988
125,380,0.06080662
125,391,0.0038994597
125,392,0.037622973
125,394,0.035041153
125,403,0.0052951206
125,414,0.038931318
125,444,0.026745604
125,456,0.043412585
125,465,0.05249269
125,520,0.011419966
125,550,0.040608097
125,559,0.03215247
125,572,0.0022487738
125,573,0.04350942
125,585,0.04361748
125,586,0.012327608
125,591,0.0054657324
125,655,0.0064376644
125,676,0.0010289499
125,710,0.004198135
125,747,0.01049191
125,751,0.024392098
125,788,0.014822451
125,810,0.005321851
125,817,0.0052031656
125,850,0.0073124664
125,862,0.0024665412
125,888,0.010999349
125,895,0.035589445
125,908,0.0039936886
125,930,0.010510675
125,941,0.025617175
125,985,0.01049191
125,992,0.027221635
125,1021,0.00092562404
125,1035,0.012327607
125,1036,0.0047197877
125,1063,0.01049191
125,1068,0.0054020067
125,1072,0.00570706
125,1084,0.01049191
125,1088,0.008962383
125,1091,0.01049191
125,1099,0.005169872
125,1112,0.0048011113
125,1126,0.012217538
126,66,0.020701779
126,370,0.03840568
126,75,0.031641964
126,404,0.029893667
126,333,0.022750601
126,185,0.04158276
126,827,0.0092879
126,562,0.033389896
126,91,0.03175616
126,204,0.05365098
126,859,0.017193468
126,1117,0.017612195
126,1128,0.03900321
126,744,0.030402148
126,107,0.058058288
126,156,0.048649434
126,829,0.012154083
126,441,0.046649743
126,937,0.013870702
126,929,0.013325203
127,99,0.042313498
127,407,0.023395423
127,516,0.03699207
127,542,0.029184533
127,431,0.013569996
127,396,0.033686824
127,319,0.029933939
127,177,0.014875987
127,530,0.029085603
127,518,0.01737534
127,759,0.0075916136
127,429,0.036801357
127,154,0.014469349
127,371,0.020488068
127,237,0.021560857
127,432,0.021886794
127,261,0.022314804
127,415,0.013791667
127,1143,0.013611474
127,348,0.035247225
127,399,0.058976304
127,465,0.0478901
127,569,0.016792519
127,843,0.01648689
128,112,0.053285584
128,388,0.029419005
128,1059,0.0029834725
128,944,0.009139833
128,408,0.022787964
128,918,0.010592153
128,179,0.04553514
128,433,0.029622372
128,302,0.046539705
128,922,0.009933524
128,311,0.035956863
128,633,0.011308217
128,1049,0.0010333043
128,546,0.058247976
128,538,0.0024783951
128,121,0.013458363
128,250,0.03253034
128,1052,0.0056998953
128,393,0.037690684
128,109,0.03261313
128,239,0.03193741
128,866,0.0050509255
128,900,0.0050868466
128,977,0.0044861706
129,18,0.11590679
129,340,1.0
129,299,0.01775665
129,801,0.012623267
130,94,0.044161223
130,1117,0.0047562793
130,1152,0.001472366
130,1059,0.0034583984
130,1008,0.013689596
130,1147,0.0016442854
130,1138,0.007034528
130,1122,0.0046383133
130,814,0.0046383133
130,988,0.0051774248
130,261,0.023748487
130,1007,0.008738202
130,231,0.028575499
130,1143,0.014485987
130,121,0.01560074
130,750,0.0115003055
130,1049,0.0011977912
130,974,0.008126691
130,222,0.03566995
130,240,0.017823217
130,955,0.021633143
130,147,0.02286037
130,360,0.05239795
130,1144,0.021633143
131,268,0.05840689
131,36,0.012775268
131,143,0.10503331
131,113,0.046580724
131,459,0.023292972
131,437,0.024030747
131,419,0.028345142
131,93,0.046334
132,869,0.069283456
132,217,0.10843231
132,634,0.02557273
132,275,0.024665685
132,1124,0.013719384
132,1065,0.035037145
132,1143,0.034281638
132,1026,0.0036756354
132,1083,0.05416775
132,989,0.04032578
132,1141,0.0887266
132,854,0.06315551
132,744,0.07379288
132,761,0.0383762
132,507,0.05446468
132,603,0.013769346
132,626,0.10661032
132,1106,0.10519969
132,1055,0.066093616
132,1036,0.065265045
132,341,0.07224305
133,38,0.0070284987
133,45,0.013098542
133,78,0.014739611
133,88,0.016230492
133,108,0.01355118
133,117,0.007488839
133,122,0.012869521
133,208,0.0077973334
133,415,0.0043174676
133,514,0.027310798
133,486,0.010317067
133,460,0.007251162
133,344,0.011566843
133,329,0.0027803776
133,759,0.0023765466
133,3,0.019253932
133,496,0.014228643
133,935,0.01052954
133,798,0.0059790863
133,377,0.004571394
133,537,0.017900763
133,466,0.0072837058
133,826,0.0042354534
133,220,0.014030014
133,228,0.033141844
133,269,0.015735477
133,365,0.084644616
133,374,0.013037601
133,398,0.0051497486
133,1108,0.0050290087
134,2,0.09205454
134,41,0.066618524
134,56,0.08684924
134,87,0.07120549
134,90,0.09919742
134,238,0.056094725
134,444,0.10766447
134,678,0.041300148
134,1072,0.05109653
134,591,0.054052655
134,1099,0.051162444
134,817,0.051583085
134,972,0.018494677
134,212,0.08540201
134,167,0.06339973
134,484,0.07756088
134,834,0.061833072
134,1125,0.032451607
134,630,0.020728378
134,288,0.08278283
134,403,0.041963443
134,660,0.05076762
134,759,0.016967332
134,557,0.118790545
134,572,0.021617472
134,1000,0.04753087
135,117,0.026183238
135,701,0.0068187164
135,793,0.029519035
135,344,0.040441178
135,373,0.04433481
135,29,0.04210147
135,104,0.0327271
135,358,0.022525776
135,804,0.040821053
135,838,0.015296431
135,208,0.027261835
135,527,0.034723315
135,460,0.025352253
135,48,0.022756178
135,537,0.06258647
135,466,0.025466038
135,890,0.022396946
135,1069,0.0077732326
135,535,0.03577828
135,170,0.042062268
136,6,0.030597592
136,32,0.032452587
136,957,0.014132317
136,390,0.02556651
136,936,0.0074668815
136,263,0.033080883
136,434,0.02327793
136,475,0.07324053
136,252,0.0229786
136,762,0.005935461
136,922,0.0058461525
136,544,0.041665994
136,265,0.02454753
136,207,0.025052164
136,322,0.03589837
136,454,0.018659873
136,230,0.032161478
136,555,0.11698204
136,1060,0.0031224762
136,541,0.34734407
136,150,0.028615378
136,184,0.041930623
136,865,0.01881409
137,108,0.048786744
137,531,0.049764134
137,400,0.0253716
137,460,0.026105516
137,451,0.032758925
137,469,0.032758925
137,1019,0.008762658
137,300,0.03223871
137,278,0.049567714
137,203,0.039898243
137,523,0.058795057
137,540,0.029482583
137,197,0.026630232
137,1086,0.010995421
137,459,0.026504265
137,437,0.027343754
137,961,0.0056319074
137,103,0.031205263
137,419,0.032252956
137,917,0.0029327946
137,195,0.1059047
137,373,0.045652077
138,33,0.03459103
138,50,0.032024093
138,74,0.049060177
138,326,0.037654225
138,284,0.03675837
138,227,0.033553936
138,433,0.023995632
138,566,0.019588353
138,456,0.0294554
138,913,0.0014390331
138,1036,0.0032023713
138,490,0.028508242
138,287,0.029980153
138,926,0.002718441
138,367,0.033942927
138,161,0.014850958
138,315,0.020777224
138,1133,0.0014060215
138,302,0.037699535
138,331,0.035579763
138,467,0.016686458
138,222,0.02492653
138,249,0.040726833
138,267,0.025956396
138,428,0.031707965
138,448,0.019599058
138,483,0.039077956
138,574,0.03737605
138,847,0.011422816
139,0,0.059717905
139,72,0.055816308
139,75,0.029793506
139,125,0.0104210405
139,254,0.03458068
139,573,0.06148075
139,202,0.05564214
139,841,0.017401092
139,827,0.0069600455
139,404,0.028147342
139,172,0.062490616
139,759,0.011758259
139,307,0.07652175
139,655,0.0153114125
139,384,0.012649764
139,154,0.022410827
139,270,0.034070425
139,487,0.045405433
139,362,0.027427064
139,484,0.06491629
139,227,0.06987956
139,140,0.070614
139,160,0.13697207
139,238,0.02731703
139,258,0.05905423
139,262,0.024550963
139,267,0.054056883
139,291,0.030576551
139,368,0.04689131
139,558,0.038985718
139,638,0.014093395
139,643,0.04662217
139,656,0.07270525
139,736,0.03986444
139,816,0.051624093
139,888,0.032288153
139,908,0.019710066
139,921,0.032812104
139,1036,0.019900382
139,1061,0.04433442
140,2,0.011659454
140,65,0.027024534
140,72,0.018574253
140,96,0.028401727
140,109,0.01830888
140,124,0.032979153
140,239,0.017929532
140,393,0.021159397
140,443,0.01931258
140,284,0.025474934
140,236,0.0057581807
140,331,0.024658117
140,227,0.023254141
140,307,0.025464498
140,139,0.006948896
140,191,0.008857673
140,357,0.018654687
140,222,0.017275024
140,483,0.027082495
140,944,0.0051310663
140,484,0.021602495
140,572,0.0010574303
140,573,0.020459233
140,643,0.010510719
141,809,0.15155327
141,807,0.03809779
141,446,0.07425471
141,729,0.13836807
141,975,0.13836887
141,99,0.08225455
141,991,0.15788485
141,693,0.15788166
141,899,0.038631942
141,1150,0.058271665
141,698,0.058271665
141,204,0.063402735
141,783,0.07343191
141,480,0.06713187
141,342,0.045862198
142,416,0.04591099
142,260,0.17546903
142,932,0.024321238
142,1132,0.01774707
142,838,0.03185029
142,1015,0.02029303
142,562,0.035216548
142,343,0.039800417
142,827,0.009796014
142,373,0.06734427
142,718,0.01227595
142,953,0.018283535
142,454,0.057415508
142,732,0.025163775
142,1128,0.041136943
142,615,0.018142942
142,1121,0.039299745
142,679,0.03886545
142,818,0.03929974
142,939,0.041286204
142,207,0.077084266
142,213,0.0647131
142,272,0.050124865
142,354,0.07695281
142,524,0.040983573
142,534,0.07463497
142,833,0.0074693374
142,875,0.02675697
142,1095,0.0207362
143,93,0.050320268
143,131,0.17963004
143,426,0.028333578
143,415,0.014835629
143,288,0.04812066
143,43,0.035191853
143,1039,0.012288391
143,1044,0.0029744117
143,278,0.047309797
144,59,0.04139084
144,105,0.042786587
144,406,0.04063387
144,1066,0.024337204
144,1075,0.025834894
144,1107,0.015783865
144,641,0.015783865
144,584,0.015783865
144,246,0.012450886
144,46,0.0126703745
144,276,0.05480774
144,787,0.028769275
144,599,0.039249618
144,884,0.023084791
144,809,0.054613072
144,285,0.034770083
144,934,0.041999225
144,980,0.041999225
144,309,0.06606945
144,729,0.049861707
144,975,0.049861997
144,312,0.06968226
144,636,0.008879231
144,995,0.007715213
145,0,0.030507384
145,78,0.037254874
145,494,0.017371492
145,187,0.01382934
145,408,0.019639254
145,82,0.010865916
145,159,0.027365282
145,163,0.01575257
145,991,0.01174284
145,693,0.011743292
145,759,0.006006804
145,415,0.010912547
145,274,0.030343961
145,455,0.029933278
145,431,0.010737152
145,38,0.017764773
145,729,0.01392777
145,975,0.013927542
145,333,0.008595166
145,518,0.013748101
145,309,0.026110645
145,269,0.03977195
145,378,0.033391908
145,491,0.0068974155
145,515,0.044401083
145,898,0.055021375
146,34,0.053599153
146,771,0.029329255
146,463,0.021557746
146,403,0.007807937
146,222,0.044308856
146,13,0.03923244
146,334,0.019240702
146,301,0.04571783
146,586,0.014868143
146,1035,0.014868141
146,548,0.012755144
146,432,0.028934307
146,240,0.022139823
146,1088,0.012319116
147,40,0.07290632
147,92,0.04714936
147,405,0.036606006
147,350,0.05293711
147,755,0.01935026
147,861,0.002479109
147,915,0.03118322
147,46,0.0068184882
147,246,0.0068518855
147,1031,0.031170825
147,968,0.005159132
147,1136,0.002413831
147,686,0.024036346
147,216,0.039479032
147,1103,0.0023007975
147,130,0.031923495
147,702,0.002595352
147,919,0.002595352
147,580,0.0025635422
147,1134,0.024210356
148,39,0.13301608
148,60,0.045021404
148,36,0.018901065
148,794,0.009410657
148,979,0.009241297
148,807,0.009274832
148,1080,0.014615418
148,1066,0.016441658
148,261,0.032700572
148,506,0.051538896
148,899,0.00940487
148,753,0.015366742
148,823,0.007991197
148,236,0.0163715
148,238,0.02584561
148,757,0.017167848
148,204,0.047795743
148,849,0.010239278
148,647,0.013124994
148,1038,0.017090484
148,885,0.01210956
148,646,0.012025267
149,92,0.020251652
149,102,0.025108142
149,216,0.016957082
149,735,0.00637653
149,974,0.003563715
149,353,0.010631067
149,321,0.017682962
149,633,0.0057482603
149,255,0.011898981
149,165,0.013910362
149,305,0.0014579204
149,1153,0.010139612
149,1139,0.010139613
149,825,0.0076034004
149,734,0.007603492
149,418,0.002828248
149,970,0.0023396679
149,1001,0.0022225918
149,252,0.019847197
149,750,0.0050431113
149,243,0.022980027
149,515,0.026188847
149,1098,0.006547793
149,1114,0.0065477793
150,27,0.054675847
150,124,0.032868914
150,555,0.1112161
150,191,0.008828066
150,500,0.01911565
150,529,0.015566983
150,341,0.018894192
150,813,0.0032941191
150,211,0.0058980156
150,1052,0.0031892022
150,65,0.026934203
150,462,0.016757771
150,235,0.0056540226
150,136,0.032445136
150,666,0.002900221
150,801,0.011715622
150,383,0.030987544
150,60,0.015781993
150,766,0.0007281032
150,1148,0.008349223
150,503,0.0466238
151,503,0.08633514
151,445,0.021642812
151,507,0.017791513
151,1102,0.009662562
151,332,0.0129414005
151,334,0.013844426
151,955,0.019335777
151,1144,0.019335777
151,82,0.013062972
151,244,0.06941115
151,488,0.021001354
152,344,0.06587797
152,826,0.04587667
152,1010,0.044071805
152,768,0.0440718
152,235,0.03927168
152,257,0.0922572
152,485,0.03337689
152,820,0.07044719
152,1054,0.070447795
152,117,0.042652037
152,483,0.11929956
152,884,0.041579355
153,58,0.06345349
153,79,0.05849246
153,556,0.03519347
153,296,0.05470468
153,178,0.07931904
153,173,0.07160772
153,481,0.067968935
153,816,0.055848237
153,543,0.040729675
153,1046,0.056022722
153,809,0.072109066
153,654,0.010077529
153,729,0.06583554
153,975,0.06583592
153,693,0.07512012
153,991,0.075121626
153,1025,0.03454946
153,694,0.00950163
153,1097,0.06927215
153,684,0.029039565
153,848,0.05092746
154,17,0.019800922
154,19,0.020467993
154,22,0.039421275
154,52,0.021221312
154,70,0.030286344
154,75,0.016484687
154,86,0.03902246
154,127,0.03349872
154,139,0.011553795
154,518,0.0148902275
154,348,0.030205982
154,237,0.018477106
154,429,0.03153783
154,177,0.012748341
154,519,0.006589449
154,516,0.031701263
154,759,0.0065058204
154,371,0.017557757
154,431,0.011629143
154,504,0.024606623
154,487,0.025122732
154,404,0.015573865
154,1143,0.011664689
154,240,0.014351958
154,937,0.0031180468
154,159,0.02963866
154,166,0.03446143
154,176,0.031020619
154,183,0.01127563
154,185,0.021663597
154,190,0.03801424
154,202,0.020543136
154,250,0.030364541
154,251,0.011917942
154,258,0.02513416
154,261,0.019123219
154,270,0.015507088
154,300,0.02451369
154,319,0.025652628
154,356,0.042929932
154,364,0.01953877
154,377,0.012514236
154,396,0.028868755
154,401,0.022013126
154,405,0.028871736
154,427,0.022013126
154,441,0.02430337
154,455,0.03241999
154,465,0.041040603
154,483,0.045029547
154,491,0.0074704196
154,494,0.018814633
154,579,0.0056839655
154,623,0.0024318402
154,628,0.009615287
154,643,0.017475968
154,711,0.0035218569
154,929,0.0029954435
154,959,0.01620999
154,1020,0.007361891
155,55,0.043855567
155,61,0.035273083
155,854,0.005175762
155,672,0.005071055
155,707,0.020779405
155,1078,0.001204321
155,646,0.005044429
155,885,0.0050797877
155,1104,0.00076999376
155,970,0.005877713
155,769,0.004877529
155,1067,0.008923055
155,1127,0.006805623
155,777,0.0257562
155,753,0.0074412017
155,699,0.005398918
155,1038,0.013673458
155,1053,0.00895914
155,235,0.01290443
155,485,0.00911432
155,982,0.013603038
155,324,0.072062135
155,458,0.090875916
155,495,0.043519516
155,532,0.05071844
155,875,0.0046664095
156,107,0.01906291
156,126,0.016548218
156,632,0.00789458
156,634,0.0063060727
156,48,0.019066205
156,981,0.004381876
156,719,0.0016908802
156,1147,0.001416839
156,393,0.037647
156,574,0.046086878
156,104,0.027420312
156,364,0.020908145
156,829,0.0028099613
156,756,0.00794744
156,1012,0.004174537
156,311,0.035915185
156,1077,0.0017244495
156,441,0.026006667
156,854,0.0040483153
156,247,0.008263767
156,337,0.008408209
156,219,0.04446918
156,532,0.039670326
156,987,0.05397892
157,93,0.027958527
157,112,0.034688104
157,158,0.05057376
157,352,0.04561348
157,186,0.15166752
157,389,0.032009296
157,295,0.06541038
157,22,0.027493073
157,435,0.03498184
157,168,0.04411191
157,188,0.06827454
157,513,0.018184893
158,157,0.13410237
158,186,0.29855862
158,168,0.086834624
158,921,0.019214638
158,789,0.0035922034
158,430,0.041938387
158,36,0.015174751
158,276,0.040682938
158,208,0.029304307
158,311,0.046077568
159,16,0.03998903
159,20,0.017805403
159,86,0.051082324
159,122,0.046118394
159,145,0.038795546
159,261,0.025033243
159,1143,0.015269656
159,518,0.019492043
159,246,0.0070743524
159,46,0.007039872
159,309,0.03701965
159,759,0.008516441
159,378,0.04734302
159,154,0.016232036
159,530,0.03262888
159,319,0.03358056
159,678,0.009568335
159,356,0.0561974
159,429,0.04128458
159,412,0.03154191
159,408,0.027844522
159,969,0.018896118
159,237,0.024187448
159,215,0.03998903
159,220,0.050277054
159,226,0.010719687
159,411,0.038972184
159,895,0.036424384
160,23,0.024373002
160,72,0.039147723
160,172,0.04382886
160,202,0.026040727
160,655,0.006380131
160,841,0.012204552
160,1097,0.026099289
160,266,0.044961385
160,139,0.014645728
161,4,0.016874239
161,8,0.0047131977
161,21,0.05397696
161,33,0.04503276
161,49,0.039462697
161,62,0.040942572
161,100,0.027570039
161,118,0.028829664
161,138,0.035696056
161,232,0.03096234
161,879,0.0025498408
161,673,0.0010933266
161,947,0.0012299798
161,433,0.03123901
161,577,0.004014034
161,628,0.010863293
161,519,0.0074447193
161,274,0.037130453
161,239,0.033680394
161,287,0.039030027
161,404,0.017595261
161,604,0.006693239
161,759,0.0073502366
161,75,0.018624302
161,166,0.03893432
161,227,0.043682605
161,249,0.053020727
161,320,0.033970717
161,326,0.049020614
161,382,0.03624698
161,419,0.027707662
161,437,0.023490295
161,441,0.027457805
161,459,0.02276911
161,472,0.032297984
161,490,0.037113808
161,500,0.03602893
161,502,0.033626247
161,566,0.025501333
161,669,0.0034594182
161,992,0.024045201
161,997,0.006675952
161,1005,0.0031971675
161,1116,0.006565818
162,47,0.034474894
162,67,0.083121166
162,69,0.03459887
162,106,0.034474894
162,107,0.021713289
162,843,0.017221117
162,614,0.03758494
162,349,0.04096592
162,445,0.023765735
